# Reviewed Phase 2 legacy literal allowlist; generated from current source and reviewed by owning policy.
file	line	token	classification	policy	owner_phase	matched_text
tests/fixtures/calibration/llama-cpp-receipts/qwen35-9b-defiant-ubatch/09-09-ubatch-2048-context-200000.json	53	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"local_path": "/Users/nick/.config/llama-monitor/models/gguf/Qwen3.5-9B-The-Defiant-Fable-Uncnr-Heretic-NEO-MAX-MTP-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen35-9b-defiant-ubatch/suite-index.json	2	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"model": "/Users/nick/.config/llama-monitor/models/gguf/Qwen3.5-9B-The-Defiant-Fable-Uncnr-Heretic-NEO-MAX-MTP-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-0-8192-v1/00-00-cache-ram-0-context-131072.json	17	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/bin/llama-server",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-0-8192-v1/00-00-cache-ram-0-context-131072.json	19	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-0-8192-v1/00-00-cache-ram-0-context-131072.json	59	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"local_path": "/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-0-8192-v1/01-01-cache-ram-8192-context-131072.json	17	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/bin/llama-server",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-0-8192-v1/01-01-cache-ram-8192-context-131072.json	19	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-0-8192-v1/01-01-cache-ram-8192-context-131072.json	59	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"local_path": "/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-0-8192-v1/02-02-cache-ram-0-context-160000.json	17	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/bin/llama-server",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-0-8192-v1/02-02-cache-ram-0-context-160000.json	19	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-0-8192-v1/02-02-cache-ram-0-context-160000.json	59	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"local_path": "/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-0-8192-v1/03-03-cache-ram-8192-context-160000.json	17	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/bin/llama-server",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-0-8192-v1/03-03-cache-ram-8192-context-160000.json	19	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-0-8192-v1/03-03-cache-ram-8192-context-160000.json	59	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"local_path": "/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-0-8192-v1/04-04-cache-ram-0-context-200000.json	17	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/bin/llama-server",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-0-8192-v1/04-04-cache-ram-0-context-200000.json	19	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-0-8192-v1/04-04-cache-ram-0-context-200000.json	59	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"local_path": "/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-0-8192-v1/05-05-cache-ram-8192-context-200000.json	17	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/bin/llama-server",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-0-8192-v1/05-05-cache-ram-8192-context-200000.json	19	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-0-8192-v1/05-05-cache-ram-8192-context-200000.json	59	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"local_path": "/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-0-8192-v1/suite-index.json	2	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"model": "/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-pressure-np1-2g-v1/00-00-cache-ram-pressure-2048-np1-roots2-8000.json	17	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/bin/llama-server",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-pressure-np1-2g-v1/00-00-cache-ram-pressure-2048-np1-roots2-8000.json	19	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-pressure-np1-2g-v1/00-00-cache-ram-pressure-2048-np1-roots2-8000.json	60	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"local_path": "/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-pressure-np1-2g-v1/suite-index.json	2	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"model": "/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-pressure-np1-32k-v1/00-00-cache-ram-pressure-0-np1-roots2-32000.json	17	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/bin/llama-server",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-pressure-np1-32k-v1/00-00-cache-ram-pressure-0-np1-roots2-32000.json	19	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-pressure-np1-32k-v1/00-00-cache-ram-pressure-0-np1-roots2-32000.json	60	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"local_path": "/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-pressure-np1-32k-v1/01-01-cache-ram-pressure-2048-np1-roots2-32000.json	17	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/bin/llama-server",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-pressure-np1-32k-v1/01-01-cache-ram-pressure-2048-np1-roots2-32000.json	19	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-pressure-np1-32k-v1/01-01-cache-ram-pressure-2048-np1-roots2-32000.json	60	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"local_path": "/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-pressure-np1-32k-v1/02-02-cache-ram-pressure-8192-np1-roots2-32000.json	17	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/bin/llama-server",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-pressure-np1-32k-v1/02-02-cache-ram-pressure-8192-np1-roots2-32000.json	19	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-pressure-np1-32k-v1/02-02-cache-ram-pressure-8192-np1-roots2-32000.json	60	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"local_path": "/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-pressure-np1-32k-v1/suite-index.json	2	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"model": "/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-pressure-np1-v1/00-00-cache-ram-pressure-0-np1-roots2-8000.json	17	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/bin/llama-server",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-pressure-np1-v1/00-00-cache-ram-pressure-0-np1-roots2-8000.json	19	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-pressure-np1-v1/00-00-cache-ram-pressure-0-np1-roots2-8000.json	60	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"local_path": "/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-pressure-np1-v1/01-01-cache-ram-pressure-8192-np1-roots2-8000.json	17	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/bin/llama-server",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-pressure-np1-v1/01-01-cache-ram-pressure-8192-np1-roots2-8000.json	19	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-pressure-np1-v1/01-01-cache-ram-pressure-8192-np1-roots2-8000.json	60	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"local_path": "/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/llama-cpp-receipts/qwen36-35b-heretic-cache-ram-pressure-np1-v1/suite-index.json	2	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"model": "/Users/nick/.config/llama-monitor/models/gguf/Qwen3.6-35B-A3B-uncensored-heretic-Q4_K_M.gguf",
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-16g-int4-v1/00-00-cache-131072-ram-16384-int4.json	133	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-16g-int4-v1/00-00-cache-131072-ram-16384-int4.json	133	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-16g-int4-v1/00-00-cache-131072-ram-16384-int4.json	133	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-16g-int4-v1/00-00-cache-131072-ram-16384-int4.json	133	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-16g-int4-v1/00-00-cache-131072-ram-16384-int4.json	133	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-16g-int4-v1/00-00-cache-131072-ram-16384-int4.json	133	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-16g-int4-v1/00-00-cache-131072-ram-16384-int4.json	133	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-16g-int4-v1/00-00-cache-131072-ram-16384-int4.json	133	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
tests/fixtures/calibration/rapid-mlx-receipts/unsloth-qwen36-35b-workspace-cache-131k-16g-int4-v1/00-00-cache-131072-ram-16384-int4.json	133	llama-monitor	legitimate-backend-term	preserve technical identifier	preserve	"reference_text": "===== src/agent.rs =====\nuse std::collections::{BTreeMap, HashSet};\nuse std::net::SocketAddr;\nuse std::sync::{Arc, LazyLock, Mutex};\nuse std::time::{Duration, Instant};\n\nuse anyhow::{Context, Result};\nuse serde::{D
